"LeftTag","RightTag","DataType","Month","Day","Year","Ranch","Part","Recapture","Sex","EstAge","KnownAgeAdj","AdjWt","geometry.x","Ges","TrdTri","Apr","Fawn","FstMon","Sept","Lac","PGes","PTrdTri","PApr","PFawn","PFstMon","PSept","PLac","ranch","MassKg"
5114,"5115","Capture",11,6,2015,"SAV","N","NO","M",1.5,1.5,86,"c(522309.535",249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,124.215258284821,119.799198582186,4.41605970263481,121.622247068648,77.8339956245327,112.855834656395,244.305259839457,"SAV-N",39.008912
5116,"5117","Capture",11,6,2015,"SAV","N","NO","F",1.5,1.5,82,"c(523932",229.496530251148,109.685183194582,120.418499141931,44.355387440999,0,54.1976339519025,97.6553078796715,115.622171252035,110.785144119524,4.83702713251114,120.599726830609,78.4771974254399,118.397917067632,242.475358175114,"SAV-N",37.194544
5142,"5143","Capture",11,7,2015,"SAV","W","NO","M",1.5,1.5,102,"c(513510.7243",302.71540861181,188.754691835493,114.208912335103,51.5800259523094,0,50.558045849204,102.224390476942,128.523225936689,125.63860484038,2.88462109630928,69.2812559609302,42.3953763842583,111.764381263405,171.087567765266,"SAV-N",46.266384
5146,"5147","Capture",11,7,2015,"SAV","W","NO","F",1.5,1.5,79,"c(513166.9485",330.999767954927,210.275097604375,120.904981143773,58.4974156282843,0,42.6101891761645,104.047692465596,110.141520735575,106.336106267525,3.80541446805001,47.6420122301206,24.2676621675491,119.070770248771,157.930916560814,"SAV-N",35.833768
5155,"5156","Capture",11,6,2015,"SAV","N","NO","F",1.5,1.5,97,"c(521273.7411",249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,124.215258284821,119.799198582186,4.41605970263481,121.622247068648,77.8339956245327,112.855834656395,244.305259839457,"SAV-N",43.998424
5213,"5214","Capture",11,7,2015,"SAV","W","NO","M",1.5,1.5,105,"c(512201.2215",301.06916342664,184.693702970632,116.916924129124,51.0088959382847,0,57.9659843312111,101.815781013807,123.293935376685,120.801339289639,2.49259608704597,53.3347003520466,32.0672796443105,109.485764950514,158.195206722245,"SAV-N",47.62716
5242,"5680","Capture",11,11,2016,"SAV","W","YES","M",1.5,1.5,89,"c(511618.5971",170.883041339461,157.295992630068,13.5870487093925,130.037052596454,11.5866316356697,74.9094512611628,209.511027098168,325.861294828355,201.344359271228,124.692825958133,56.7122400440276,0,49.6471901375625,95.8095148178109,"SAV-N",40.369688
5276,"5277","Capture",11,7,2015,"SAV","W","NO","M",1.5,1.5,95,"c(512572.1714",325.861294828355,201.344359271228,124.692825958133,56.7122400440276,0,49.6471901375625,95.8095148178109,113.952582958737,110.835281911073,3.1173010476632,40.4245961592533,18.4023234397173,118.089809179306,160.397238404374,"SAV-N",43.09124
5304,"5305","Capture",11,7,2015,"SAV","W","NO","M",1.5,1.5,78,"c(515592.5279",330.999767954927,210.275097604375,120.904981143773,58.4974156282843,0,42.6101891761645,104.047692465596,110.141520735575,106.336106267525,3.80541446805001,47.6420122301206,24.2676621675491,119.070770248771,157.930916560814,"SAV-N",35.380176
5366,"5367","Capture",11,15,2015,"SAV","S","NO","M",1.5,1.5,120,"c(523905.9833",371.221996044369,204.129192695953,167.092803348416,72.2087688231841,0,69.5255998814537,168.999780891652,70.4289855023381,70.4022479986307,0.0267375037074089,34.2608330210205,8.73559188097716,147.357816240925,174.089666074986,"SAV-S",54.43104
5372,"5373","Capture",11,15,2015,"SAV","S","NO","M",1.5,1.5,127,"c(525966.9238",347.699531797255,190.878377202898,156.82116731982,77.705454133451,0,68.4083707071841,181.772957306355,69.7897579740342,69.2682940037338,0.521463970300374,35.1897568413406,18.2016806807369,148.092510169867,178.707688753289,"SAV-S",57.606184
5398,"5399","Capture",11,15,2015,"SAV","S","NO","M",1.5,1.5,108,"c(522394.6811",336.866477404255,187.711689489894,149.343895266298,84.9393475456163,0,60.6576140160032,188.483766400284,68.0622118853498,65.94167224993,2.12053963541985,33.8903221033979,15.4751694947481,137.89922688785,164.778958192794,"SAV-S",48.987936
5504,"5505","Capture",11,14,2015,"SAV","E","NO","M",1.5,1.5,115,"c(527714.8025",302.562962502707,165.389722280204,137.579461746383,72.9161539191845,0,84.1818624170555,169.9210674387,81.1586802611128,78.8444761438296,2.31420411728322,58.2131517522503,43.1297155211214,134.337304241955,188.688948432216,"SAV-N",52.16308
5520,"5521","Capture",11,14,2015,"SAV","E","NO","M",1.5,1.5,106,"c(527537.6872",302.562962502707,165.389722280204,137.579461746383,72.9161539191845,0,84.1818624170555,169.9210674387,81.1586802611128,78.8444761438296,2.31420411728322,58.2131517522503,43.1297155211214,134.337304241955,188.688948432216,"SAV-N",48.080752
5540,"5541","Capture",11,14,2015,"SAV","E","NO","F",1.5,1.5,86,"c(526903.3352",302.562962502707,165.389722280204,137.579461746383,72.9161539191845,0,84.1818624170555,169.9210674387,81.1586802611128,78.8444761438296,2.31420411728322,58.2131517522503,43.1297155211214,134.337304241955,188.688948432216,"SAV-N",39.008912
5542,"5543","Capture",11,14,2015,"SAV","E","NO","M",1.5,1.5,80,"c(526463.1934",302.562962502707,165.389722280204,137.579461746383,72.9161539191845,0,84.1818624170555,169.9210674387,81.1586802611128,78.8444761438296,2.31420411728322,58.2131517522503,43.1297155211214,134.337304241955,188.688948432216,"SAV-N",36.28736
5598,"5599","Capture",11,14,2015,"SAV","E","NO","M",1.5,1.5,97,"c(529293.1852",302.562962502707,165.389722280204,137.579461746383,72.9161539191845,0,84.1818624170555,169.9210674387,81.1586802611128,78.8444761438296,2.31420411728322,58.2131517522503,43.1297155211214,134.337304241955,188.688948432216,"SAV-N",43.998424
5636,"5637","Capture",11,11,2016,"SAV","W","NO","F",1.5,1.5,63,"c(510678.7023",174.923101531633,160.206794630736,14.7163069008966,138.554283492267,10.1430588811636,88.6927199568599,234.747020315146,301.06916342664,184.693702970632,116.916924129124,51.0088959382847,0,57.9659843312111,101.815781013807,"SAV-N",28.576296
5642,"5643","Capture",11,11,2016,"SAV","W","NO","M",1.5,1.5,104,"c(509364.8546",170.883041339461,157.295992630068,13.5870487093925,130.037052596454,11.5866316356697,74.9094512611628,209.511027098168,325.861294828355,201.344359271228,124.692825958133,56.7122400440276,0,49.6471901375625,95.8095148178109,"SAV-N",47.173568
5654,"5655","Capture",11,11,2016,"SAV","W","NO","F",1.5,1.5,68,"c(509906.2846",170.883041339461,157.295992630068,13.5870487093925,130.037052596454,11.5866316356697,74.9094512611628,209.511027098168,325.861294828355,201.344359271228,124.692825958133,56.7122400440276,0,49.6471901375625,95.8095148178109,"SAV-N",30.844256
5662,"5663","Capture",11,11,2016,"SAV","W","NO","F",1.5,1.5,87,"c(510126.3571",170.883041339461,157.295992630068,13.5870487093925,130.037052596454,11.5866316356697,74.9094512611628,209.511027098168,325.861294828355,201.344359271228,124.692825958133,56.7122400440276,0,49.6471901375625,95.8095148178109,"SAV-N",39.462504
5666,"5667","Capture",11,11,2016,"SAV","W","NO","F",1.5,1.5,81,"c(510214.0906",170.883041339461,157.295992630068,13.5870487093925,130.037052596454,11.5866316356697,74.9094512611628,209.511027098168,325.861294828355,201.344359271228,124.692825958133,56.7122400440276,0,49.6471901375625,95.8095148178109,"SAV-N",36.740952
6023,"6024","Capture",11,11,2016,"SAV","W","NO","F",1.5,1.5,77,"c(514911.0553",182.527169027133,170.013195245294,12.513973781839,141.852417196613,14.2399299493991,79.842085451819,223.036664208863,330.999767954927,210.275097604375,120.904981143773,58.4974156282843,0,42.6101891761645,104.047692465596,"SAV-N",34.926584
6031,"6032","Capture",11,11,2016,"SAV","W","NO","F",1.5,1.5,90,"c(515786.0005",182.527169027133,170.013195245294,12.513973781839,141.852417196613,14.2399299493991,79.842085451819,223.036664208863,330.999767954927,210.275097604375,120.904981143773,58.4974156282843,0,42.6101891761645,104.047692465596,"SAV-N",40.82328
6035,"6036","Capture",11,12,2016,"SAV","E","NO","M",1.5,1.5,82,"c(525910.392",204.689009148628,192.210640061647,12.4783690869809,105.971994308755,20.0439650695771,43.2535987565498,164.043507746814,304.882306664702,169.925185420303,135.624144149944,69.1504060812294,0,69.0009365733713,184.839540904388,"SAV-N",37.194544
6043,"6044","Capture",11,12,2016,"SAV","E","NO","F",1.5,1.5,75,"c(525601.8297",204.689009148628,192.210640061647,12.4783690869809,105.971994308755,20.0439650695771,43.2535987565498,164.043507746814,304.882306664702,169.925185420303,135.624144149944,69.1504060812294,0,69.0009365733713,184.839540904388,"SAV-N",34.0194
6077,"6078","Capture",11,12,2016,"SAV","E","NO","M",1.5,1.5,80,"c(529154.7375",209.807300542481,196.894289165735,12.913011376746,97.6277351663448,19.6900811009109,30.5504846768454,145.871607798617,302.562962502707,165.389722280204,137.579461746383,72.9161539191845,0,84.1818624170555,169.9210674387,"SAV-N",36.28736
6079,"6080","Capture",11,12,2016,"SAV","E","NO","M",1.5,1.5,84,"c(527541.6144",209.807300542481,196.894289165735,12.913011376746,97.6277351663448,19.6900811009109,30.5504846768454,145.871607798617,302.562962502707,165.389722280204,137.579461746383,72.9161539191845,0,84.1818624170555,169.9210674387,"SAV-N",38.101728
6081,"6082","Capture",11,12,2016,"SAV","E","NO","M",1.5,1.5,68,"c(527608.5886",209.807300542481,196.894289165735,12.913011376746,97.6277351663448,19.6900811009109,30.5504846768454,145.871607798617,302.562962502707,165.389722280204,137.579461746383,72.9161539191845,0,84.1818624170555,169.9210674387,"SAV-N",30.844256
6089,"6090","Capture",11,12,2016,"SAV","E","NO","F",1.5,1.5,74,"c(527670.78",209.807300542481,196.894289165735,12.913011376746,97.6277351663448,19.6900811009109,30.5504846768454,145.871607798617,302.562962502707,165.389722280204,137.579461746383,72.9161539191845,0,84.1818624170555,169.9210674387,"SAV-N",33.565808
6101,"6102","Capture",11,12,2016,"SAV","E","NO","F",1.5,1.5,75,"c(525934.6778",204.689009148628,192.210640061647,12.4783690869809,105.971994308755,20.0439650695771,43.2535987565498,164.043507746814,304.882306664702,169.925185420303,135.624144149944,69.1504060812294,0,69.0009365733713,184.839540904388,"SAV-N",34.0194
6131,"6132","Capture",11,12,2016,"SAV","E","NO","M",1.5,1.5,92,"c(524393.0585",204.689009148628,192.210640061647,12.4783690869809,105.971994308755,20.0439650695771,43.2535987565498,164.043507746814,304.882306664702,169.925185420303,135.624144149944,69.1504060812294,0,69.0009365733713,184.839540904388,"SAV-N",41.730464
6143,"6146","Capture",11,18,2016,"SAV","N","NO","M",1.5,1.5,105,"c(521241.5017",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",47.62716
6148,"6149","Capture",11,18,2016,"SAV","N","NO","F",1.5,1.5,64,"c(521002.2832",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",29.029888
6150,"6151","Capture",11,18,2016,"SAV","N","NO","M",1.5,1.5,95,"c(520862.8819",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",43.09124
6152,"6153","Capture",11,18,2016,"SAV","N","NO","F",1.5,1.5,68,"c(521241.5017",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",30.844256
6154,"6155","Capture",11,18,2016,"SAV","N","NO","M",1.5,1.5,76,"c(520827.8721",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",34.472992
6156,"6157","Capture",11,18,2016,"SAV","N","NO","F",1.5,1.5,85,"c(520951.6415",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",38.55532
6177,"6180","Capture",11,18,2016,"SAV","N","NO","M",1.5,1.5,79,"c(520792.8314",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",35.833768
6179,"6183","Capture",11,18,2016,"SAV","N","NO","M",1.5,1.5,86,"c(520977.7731",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",39.008912
6181,"6892","Capture",11,4,2017,"SAV","N","YES","F",1.5,1.5,45.5,"c(521549.0548",150.17880086926,85.6840319912808,64.4400693490171,63.7235207958074,44.4917301759124,13.5407601594925,89.3932005688548,208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,"SAV-N",20.638436
6184,"6185","Capture",11,18,2016,"SAV","N","NO","M",1.5,1.5,90,"c(520745.708",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",40.82328
6190,"6191","Capture",11,18,2016,"SAV","N","NO","M",1.5,1.5,88,"c(520647.1505",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",39.916096
6193,"6198","Capture",11,18,2016,"SAV","N","NO","F",1.5,1.5,77,"c(520647.1505",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",34.926584
6194,"6195","Capture",11,18,2016,"SAV","N","NO","F",1.5,1.5,67,"c(520617.928",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",30.390664
6202,"6207","Capture",11,18,2016,"SAV","N","NO","F",1.5,1.5,85,"c(521529.3918",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",38.55532
6240,"6241","Capture",11,19,2016,"SAV","S","NO","F",1.5,1.5,101,"c(521554.0653",160.157362883678,138.915192852961,21.2421700307168,132.194718763232,8.34697477519513,68.6449642167427,222.547016287223,362.407911676913,197.81280778721,164.604047805071,64.1990362610668,0,55.7051118621603,157.966202895477,"SAV-S",45.812792
6252,"6253","Capture",11,18,2016,"SAV","N","NO","F",1.5,1.5,79,"c(523893.6363",205.497708362425,194.27392798035,11.2237803820753,85.5657646469772,9.46316942945123,51.3904208689928,142.212167177349,229.496530251148,109.685183194582,120.418499141931,44.355387440999,0,54.1976339519025,97.6553078796715,"SAV-N",35.833768
6281,"6282","Capture",11,18,2016,"SAV","N","NO","M",1.5,1.5,103.5,"c(521281.0339",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",46.946772
6285,"6286","Capture",11,18,2016,"SAV","N","NO","F",1.5,1.5,77,"c(521238.491",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",34.926584
6287,"6288","Capture",11,18,2016,"SAV","N","NO","F",1.5,1.5,87.5,"c(521238.491",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",39.6893
6289,"6290","Capture",11,18,2016,"SAV","N","NO","F",1.5,1.5,72,"c(521238.491",208.848465377698,197.26946226717,11.579003110528,111.822804855183,10.0319967865944,61.2263769749553,183.569924153853,249.31187241734,136.908388722688,113.022154152393,47.2990861325525,0,55.0112205147743,106.811693982687,"SAV-N",32.658624
6292,"6293","Capture",11,18,2016,"SAV","N","NO","F",1.5,1.5,85,"c(523131.2478",205.497708362425,194.27392798035,11.2237803820753,85.5657646469772,9.46316942945123,51.3904208689928,142.212167177349,229.496530251148,109.685183194582,120.418499141931,44.355387440999,0,54.1976339519025,97.6553078796715,"SAV-N",38.55532
6307,"6308","Capture",11,19,2016,"SAV","S","NO","F",1.5,1.5,77,"c(521264.0293",153.434219188988,140.453444249928,12.9807749390602,142.897266534157,7.98999477084726,48.2239765282721,210.768174697412,373.88231984782,209.445017906371,164.437301941449,77.2348980503157,0,65.3281715963967,166.585635403637,"SAV-S",34.926584
6309,"6310","Capture",11,19,2016,"SAV","S","NO","F",1.5,1.5,87,"c(522174.8534",153.434219188988,140.453444249928,12.9807749390602,142.897266534157,7.98999477084726,48.2239765282721,210.768174697412,373.88231984782,209.445017906371,164.437301941449,77.2348980503157,0,65.3281715963967,166.585635403637,"SAV-S",39.462504
6319,"6320","Capture",11,12,2017,"SAV","S","YES","M",1.5,1.5,93.4,"c(521976.6546",167.732105701114,120.771953730727,46.3748872280121,92.5367829264141,50.1396475047804,35.4547360092402,150.855853857473,153.434219188988,140.453444249928,12.9807749390602,142.897266534157,7.98999477084726,48.2239765282721,210.768174697412,"SAV-S",42.3654928
