"LeftTag","RightTag","DataType","Month","Day","Year","Ranch","Part","Recapture","Sex","EstAge","KnownAgeAdj","AdjWt","geometry","Ges","TrdTri","Apr","Fawn","FstMon","Sept","Lac","ranch","MassKg"
1641,"1640","Capture",10,27,2012,"SR",NA,"NO","M",0.5,0.5,35,"c(612910.2023",117.676730085164,78.0284362919628,40.1139960885047,89.0849505327641,20.3979521282017,91.5092645734548,160.1314582536,"SR",15.87572
1644,"1645","Capture",10,27,2012,"SR",NA,"NO","F",0.5,0.5,44,"c(613096.9581",122.012641299516,75.9851808287203,46.1839108616113,68.2473694289219,17.6426576318336,92.8736982122064,147.376924374897,"SR",19.958048
1677,"1678","Capture",10,27,2012,"SR",NA,"NO","F",0.5,0.5,37,"c(613961.7379",122.012641299516,75.9851808287203,46.1839108616113,68.2473694289219,17.6426576318336,92.8736982122064,147.376924374897,"SR",16.782904
1695,"1696","Capture",10,27,2012,"SR",NA,"NO","F",0.5,0.5,37,"c(613096.9581",122.012641299516,75.9851808287203,46.1839108616113,68.2473694289219,17.6426576318336,92.8736982122064,147.376924374897,"SR",16.782904
1731,"1732","Capture",11,2,2012,"BV",NA,"NO","F",0.5,0.5,38,"c(551467.9088",117.424634039053,91.452747900039,25.9718861390137,43.3543061058299,22.200179887077,36.8217159078922,88.8133459259552,"BV",17.236496
1740,"1741","Capture",11,2,2012,"BV",NA,"NO","M",0.5,0.5,37,"c(551238.1494",110.414909663159,90.0651654615068,20.3497442016524,43.6444013686851,24.6082896101289,33.2211346048862,84.3937758938555,"BV",16.782904
1750,"1751","Capture",11,2,2012,"BV",NA,"NO","F",0.5,0.5,36,"c(550997.2384",110.414909663159,90.0651654615068,20.3497442016524,43.6444013686851,24.6082896101289,33.2211346048862,84.3937758938555,"BV",16.329312
1951,"1952","Capture",11,3,2012,"BV",NA,"NO","F",0.5,0.5,28,"c(556005.7062",107.078615831968,95.9455680724349,11.1330477595329,49.6329082600278,16.6914411994949,26.911993346177,67.7707168521447,"BV",12.700576
3300,"3301","Capture",11,8,2013,"ES",NA,"NO","F",0.5,0.5,46,"c(654573.8583",179.150721941958,135.146597538958,44.0287894364446,39.6281352061778,17.5790843442082,129.451122982486,180.802145855559,"ES",20.865232
3308,"3309","Capture",11,8,2013,"ES",NA,"NO","F",0.5,0.5,30,"c(654514.0984",179.150721941958,135.146597538958,44.0287894364446,39.6281352061778,17.5790843442082,129.451122982486,180.802145855559,"ES",13.60776
3318,"3319","Capture",11,8,2013,"ES",NA,"NO","F",0.5,0.5,41,"c(654743.9831",163.383781884797,115.755708430894,47.6910613104701,41.4433740037493,20.1388569320552,126.067259177486,179.365337095609,"ES",18.597272
3350,"3351","Capture",11,8,2013,"ES",NA,"NO","F",0.5,0.5,53,"c(652422.8587",184.388053039263,141.084169009875,43.356170810759,39.2119265682995,19.1887467429042,126.463863672223,178.468615609687,"ES",24.040376
3357,"3358","Capture",11,8,2013,"ES",NA,"NO","M",0.5,0.5,47,"c(652967.9598",184.388053039263,141.084169009875,43.356170810759,39.2119265682995,19.1887467429042,126.463863672223,178.468615609687,"ES",21.318824
3359,"3360","Capture",11,8,2013,"ES",NA,"NO","M",0.5,0.5,40,"c(653079.0997",184.388053039263,141.084169009875,43.356170810759,39.2119265682995,19.1887467429042,126.463863672223,178.468615609687,"ES",18.14368
3363,"3364","Capture",11,8,2013,"ES",NA,"NO","M",0.5,0.5,52,"c(654049.0408",192.611487935064,153.512456009863,39.0991550239268,37.7738188485964,17.9615687443293,132.061403991654,185.515881063475,"ES",23.586784
3368,"3369","Capture",11,8,2013,"ES",NA,"NO","M",0.5,0.5,20,"c(653370.1938",192.611487935064,153.512456009863,39.0991550239268,37.7738188485964,17.9615687443293,132.061403991654,185.515881063475,"ES",9.07184
3380,"3381","Capture",11,8,2013,"ES",NA,"NO","M",0.5,0.5,40,"c(652491.805",192.611487935064,153.512456009863,39.0991550239268,37.7738188485964,17.9615687443293,132.061403991654,185.515881063475,"ES",18.14368
3427,"3428","Capture",11,9,2013,"ES",NA,"NO","M",0.5,0.5,49,"c(652048.3734",170.200299519813,136.700685638702,33.4996546629591,37.8999268426851,19.0392720541277,138.504993345588,198.367716577399,"ES",22.226008
3431,"3432","Capture",11,9,2013,"ES",NA,"NO","F",0.5,0.5,41,"c(651936.0928",170.200299519813,136.700685638702,33.4996546629591,37.8999268426851,19.0392720541277,138.504993345588,198.367716577399,"ES",18.597272
3435,"3436","Capture",11,9,2013,"ES",NA,"NO","M",0.5,0.5,41,"c(653638.169",192.611487935064,153.512456009863,39.0991550239268,37.7738188485964,17.9615687443293,132.061403991654,185.515881063475,"ES",18.597272
3451,"3452","Capture",11,9,2013,"ES",NA,"NO","M",0.5,0.5,40,"c(650846.2845",193.298532391258,150.408286715217,42.9850290417671,42.9093738347292,24.6827920079231,122.425184797496,179.755356218666,"ES",18.14368
3481,"3480","Capture",11,9,2013,"ES",NA,"NO","F",0.5,0.5,47,"c(649056.3119",236.855834233575,199.150281655602,37.7070392107125,47.3474938711152,29.9290255606175,127.985807623714,194.344346989878,"ES",21.318824
3508,"3509","Capture",11,9,2013,"ES",NA,"NO","F",0.5,0.5,44,"c(652026.3137",170.200299519813,136.700685638702,33.4996546629591,37.8999268426851,19.0392720541277,138.504993345588,198.367716577399,"ES",19.958048
3516,"3517","Capture",11,9,2013,"ES",NA,"NO","F",0.5,0.5,46,"c(648248.1058",236.855834233575,199.150281655602,37.7070392107125,47.3474938711152,29.9290255606175,127.985807623714,194.344346989878,"ES",20.865232
2938,"2939","Capture",10,25,2013,"SR",NA,"NO","M",0.5,0.5,42,"c(615928.3032",177.303255821462,129.692935521598,47.6518794670701,65.880905943457,51.2947845160961,223.284256931394,321.694347740384,"SR",19.050864
2986,"2987","Capture",10,25,2013,"SR",NA,"NO","F",0.5,0.5,49,"c(616160.5297",179.20613053767,129.565972599667,49.7200103402138,66.0252592712641,50.9618462920189,236.909187477082,333.642668805405,"SR",22.226008
2996,"2997","Capture",10,25,2013,"SR",NA,"NO","M",0.5,0.5,47,"c(613042.3159",182.929719851178,129.911945358675,53.2811498343944,63.0178748155595,49.4734825419728,228.180377760669,322.211656872649,"SR",21.318824
3077,"3078","Capture",10,26,2013,"SR",NA,"NO","F",0.5,0.5,44,"c(611619.5635",187.481019222993,130.80526956718,57.1812175475061,60.6234544868348,48.3607344850897,224.754722700687,316.827566617401,"SR",19.958048
3079,"3080","Capture",10,26,2013,"SR",NA,"NO","F",0.5,0.5,39,"c(611718.9187",187.481019222993,130.80526956718,57.1812175475061,60.6234544868348,48.3607344850897,224.754722700687,316.827566617401,"SR",17.690088
3088,"3089","Capture",11,1,2013,"BV",NA,"NO","M",0.5,0.5,52,"c(551000.6346",220.300979607273,156.763543300796,63.8746539652347,46.2039464195259,28.0362231135368,142.168385930359,188.157636213116,"BV",23.586784
3092,"3093","Capture",11,1,2013,"BV",NA,"NO","F",0.5,0.5,46,"c(551338.5234",220.300979607273,156.763543300796,63.8746539652347,46.2039464195259,28.0362231135368,142.168385930359,188.157636213116,"BV",20.865232
3128,"3129","Capture",11,1,2013,"BV",NA,"NO","M",0.5,0.5,47,"c(552873.3823",213.300743591753,155.440921027926,58.1390257701277,52.0621680456825,29.9917010690697,156.62558118999,205.728416337413,"BV",21.318824
3130,"3131","Capture",11,1,2013,"BV",NA,"NO","F",0.5,0.5,43,"c(553906.6882",215.996197546599,158.469136752188,57.6818793739658,56.9206571860704,30.5679642728064,159.970827985555,211.358401497244,"BV",19.504456
3155,"3156","Capture",11,1,2013,"BV",NA,"NO","F",0.5,0.5,37,"c(555413.3007",218.557911118143,157.041328016319,61.6050055269152,53.444577684626,28.3736550807953,158.127514004707,208.002701178193,"BV",16.782904
3174,"3175","Capture",11,1,2013,"BV",NA,"NO","M",0.5,0.5,48,"c(557079.5155",214.592206071829,154.165105974534,60.4569917763583,55.9222881421447,28.4602466523647,161.897606126964,214.676626814995,"BV",21.772416
3180,"3181","Capture",11,1,2013,"BV",NA,"NO","F",0.5,0.5,40,"c(557318.7387",214.592206071829,154.165105974534,60.4569917763583,55.9222881421447,28.4602466523647,161.897606126964,214.676626814995,"BV",18.14368
3251,"3252","Capture",11,2,2013,"BV",NA,"NO","F",0.5,0.5,56,"c(557223.6829",212.860665261571,155.188077621977,57.7382040386438,63.6204244196415,35.5394785553217,154.713781580329,213.079370020423,"BV",25.401152
3253,"3254","Capture",11,2,2013,"BV",NA,"NO","M",0.5,0.5,55,"c(557223.6829",212.860665261571,155.188077621977,57.7382040386438,63.6204244196415,35.5394785553217,154.713781580329,213.079370020423,"BV",24.94756
3277,"3278","Capture",11,2,2013,"BV",NA,"NO","M",0.5,0.5,55,"c(557008.5342",216.044570623984,159.027144480351,57.069568957435,61.09422262921,30.7939918979537,158.82876515016,212.715282823658,"BV",24.94756
3289,"3290","Capture",11,2,2013,"BV",NA,"NO","F",0.5,0.5,46,"c(556991.8744",216.044570623984,159.027144480351,57.069568957435,61.09422262921,30.7939918979537,158.82876515016,212.715282823658,"BV",20.865232
3295.2,"3296","Capture",11,2,2013,"BV",NA,"NO","M",0.5,0.5,52,"c(557192.6679",216.044570623984,159.027144480351,57.069568957435,61.09422262921,30.7939918979537,158.82876515016,212.715282823658,"BV",23.586784
4300,"4301","Capture",11,8,2014,"ES",NA,"NO","F",0.5,0.5,41,"c(654860.0865",162.984540896752,158.88781537328,4.09672552347183,92.9755076374858,5.68357255123556,281.166652171523,409.044788956409,"ES",18.597272
4329,"4330","Capture",11,8,2014,"ES",NA,"NO","M",0.5,0.5,42,"c(653781.9729",188.428636416913,184.524817600966,3.90381881594658,124.484738731877,6.23272110894322,299.722200960852,418.103540328331,"ES",19.050864
4334,"4335","Capture",11,8,2014,"ES",NA,"NO","F",0.5,0.5,38,"c(652844.9481",188.428636416913,184.524817600966,3.90381881594658,124.484738731877,6.23272110894322,299.722200960852,418.103540328331,"ES",17.236496
4338,"4339","Capture",11,8,2014,"ES",NA,"NO","M",0.5,0.5,41,"c(652844.9481",188.428636416913,184.524817600966,3.90381881594658,124.484738731877,6.23272110894322,299.722200960852,418.103540328331,"ES",18.597272
4340,"4341","Capture",11,8,2014,"ES",NA,"NO","M",0.5,0.5,34,"c(652729.5882",188.428636416913,184.524817600966,3.90381881594658,124.484738731877,6.23272110894322,299.722200960852,418.103540328331,"ES",15.422128
4344,"4345","Capture",11,8,2014,"ES",NA,"NO","F",0.5,0.5,39,"c(652035.5199",188.428636416913,184.524817600966,3.90381881594658,124.484738731877,6.23272110894322,299.722200960852,418.103540328331,"ES",17.690088
4370,"4371","Capture",11,9,2014,"ES",NA,"NO","F",0.5,0.5,43,"c(652911.7849",206.864425506908,203.035501953214,3.82892355369404,140.849263096228,6.2849750481546,307.496442720294,418.532583752647,"ES",19.504456
4372,"4373","Capture",11,9,2014,"ES",NA,"NO","M",0.5,0.5,44,"c(652911.7849",206.864425506908,203.035501953214,3.82892355369404,140.849263096228,6.2849750481546,307.496442720294,418.532583752647,"ES",19.958048
4377,"4378","Capture",11,8,2014,"ES",NA,"NO","M",0.5,0.5,41,"c(652035.5199",188.428636416913,184.524817600966,3.90381881594658,124.484738731877,6.23272110894322,299.722200960852,418.103540328331,"ES",18.597272
4382,"4357","Capture",11,8,2014,"ES",NA,"NO","F",0.5,0.5,44,"c(651544.0603",165.893985439907,162.307650764356,3.58633467555046,114.322866086732,7.29220375418663,296.473046608502,426.232834697003,"ES",19.958048
4395,"4396","Capture",11,9,2014,"ES",NA,"NO","M",0.5,0.5,43,"c(652340.1145",216.476541211828,212.843594104051,3.632947107777,152.212913160678,6.74090773845091,313.486758857966,423.417282601353,"ES",19.504456
4408,"4409","Capture",11,9,2014,"ES",NA,"NO","M",0.5,0.5,35,"c(650163.2641",198.838332086802,195.217730328441,3.62060175836086,140.497492540628,7.02336367592216,318.192788302898,430.913778595626,"ES",15.87572
4414,"4413","Capture",11,9,2014,"ES",NA,"NO","F",0.5,0.5,40,"c(651056.2584",198.838332086802,195.217730328441,3.62060175836086,140.497492540628,7.02336367592216,318.192788302898,430.913778595626,"ES",18.14368
4415,"4416","Capture",11,9,2014,"ES",NA,"NO","F",0.5,0.5,29,"c(650989.6665",198.838332086802,195.217730328441,3.62060175836086,140.497492540628,7.02336367592216,318.192788302898,430.913778595626,"ES",13.154168
